episode_reward,episode_length,final_hold,success,peak_target_score,brief_target_contact,sustained_hold,drop_after_contact,capture_drop,cart_hit,action_saturation,action_abs_mean,max_abs_cart_x,angular_speed_near_target,termination_reason,policy,seed,episode
29.499233486063375,200,0.0,0.0,0.9999484259236334,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.009791403740489006,0.7513368306476763,max_steps,zero_action,6,9
-71.87787753679824,200,0.0,0.0,0.9999996286260673,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.008080354534988371,0.764053615273089,max_steps,zero_action,6,10
137.51655772439972,200,1.0,1.0,0.999999924161428,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.006842917835795275,0.315372640863067,max_steps,zero_action,6,11
-70.63919098736119,200,0.0,0.0,0.999998804535562,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.008762091811853752,0.6267599472303541,max_steps,zero_action,6,12
136.03799224994617,200,1.0,1.0,0.9999995928997346,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00309197454062888,0.4101640340069483,max_steps,zero_action,6,13
32.33446413691597,200,0.375,0.0,0.9977730284470134,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0032814986062218864,0.6591280786024495,max_steps,zero_action,6,14
33.521075750632505,200,0.625,0.0,0.999769662425049,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.009854225503734888,0.5600424669779147,max_steps,zero_action,6,15
33.29330706103933,200,0.675,0.0,0.9999991838987498,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.006829388406241214,0.6188980814855285,max_steps,zero_action,6,16
30.204606672305104,200,0.0,0.0,0.9999999809036918,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.010128271870442162,0.5982363394259829,max_steps,zero_action,6,17
30.343339630372483,200,0.0,0.0,0.9986051439802485,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.010585890511700382,0.5795070936162535,max_steps,zero_action,6,18
36.35495304018319,200,0.475,0.0,0.9994701858747738,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.006658449495233997,0.3623827954528518,max_steps,zero_action,6,19
32.859825082529795,200,0.2,0.0,0.9995057924870104,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0006213138788956795,0.5497019592297523,max_steps,zero_action,7,0
30.193279779104657,200,0.075,0.0,0.999973209968307,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.007198789817411944,0.7786930322154672,max_steps,zero_action,7,1
-71.89551617073721,200,0.0,0.0,0.9993001168650625,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.009824530442354863,0.7421478500054617,max_steps,zero_action,7,2
30.51240722013503,200,0.0,0.0,0.9999713028071947,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.004362642627464386,0.5720498075419262,max_steps,zero_action,7,3
28.127379398762315,200,0.0,0.0,0.9977549715482653,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.007015321265531265,0.8142911151925114,max_steps,zero_action,7,4
-73.05747098436188,200,0.0,0.0,0.9999975471382245,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.011262700829520654,0.6846738872785866,max_steps,zero_action,7,5
29.559002868696638,200,0.0,0.0,0.9996114654217719,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01315241430878033,0.6026332771894692,max_steps,zero_action,7,6
-77.15796112694058,200,0.0,0.0,0.9992045162855328,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.01089381694915584,0.7651263905261635,max_steps,zero_action,7,7
-74.30305349618635,200,0.0,0.0,0.9999956969825222,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.01165641511177863,0.856354792717813,max_steps,zero_action,7,8
-75.28066429707266,200,0.0,0.0,0.9998925889998116,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.009827588596712731,0.8953558343093556,max_steps,zero_action,7,9
136.97118740752097,200,1.0,1.0,0.9983326102871276,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.011164896008149548,0.3162644737877132,max_steps,zero_action,7,10
